ID,Ciudad,Estrato,Edad,Lunes,Martes,Miercoles,Jueves,Viernes,Sabado,Domingo,Trabajo_remoto,Transporte1,Compartido1,Tiempo1,Transporte2,Other.1,Compartido2,Tiempo2,Tecnologia_de_vehiculo,Other.2,Cilindrada,Kilometraje,Modelo,Costo_combustible,Costo_parqueadero,Costo_mantenimiento,Costo_obligaciones,Costo_depreciación,Costo_de_transporte,Comodidad,Rapidez,Costo,Conveniencia,Seguridad_personal,Menor_riesgo_de_accidente,Razones_ambientales,Salud,"Problemas_de_salud,_por_ejemplo,_discapacidad",Compromisos_tales_como_dejar_o_recoger_pasajeros,Preferencia_Trabajo_Remoto,Economia,Tiempo,Conveniencia.1,Seguridad_personal.1,Menor_riesgo_de_accidente.1,Razones_ambientales.1,No_hay_acceso_a_transporte_publico,Salud.1,"Problemas_de_salud,_por_ejemplo_discapacidad",Compromisos_tales_como_dejar_o_recoger_pasajeros.1,Otros,Desplazamientos_extra,OTROS_TRAYECTOS,Transporte_extra,Other.3,Transporte_almuerzo,Other.4,Tren,Cable,Transporte_integrado,Alimentador_de_sistema_masivo,Tranvia,Bus_o_Colectivo,Carro_propio_uso_individual,Carro_compartido_pasajero,Carro_compartido_conductor,Motocicleta_2T,Motocicleta_4T,Motocicleta_electrica,Taxi,Bicicleta_mecanica,Bicicleta_publica,Bicicleta_electrica_personal,Patineta,A_pie_o_caminata,Uber_o_similares,Bicicletas_eléctricas_compartidas_de_la_compañía,Patinetas_eléctricas_compartidas_de_la_compañía,Motivadores,Barreras,Sede,Genero,LATITUDE,LONGITUDE,Distancia_trabajo,dFlag,Viajes_std,Viajes_lab,Viajes_tr,Co2Flag_W,Co2Flag_lab_W,Co2Anual
v9wn2868zyb2l6sa2tasm5v9wn286clg,Medellín,4,30,1,1,1,1,1,0,0,1,Bus o colectivo,,40,Carro compartido pasajero,,3,20,Gasolina,,1600,30000,2019,,,,,,4600,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,compartir con mi familia,1,,Transporte empresarial,,No requiero desplazarme,,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,incentivos,"seguridad, no conozco las vias",A,Femenino,6.2248892,-75.6002384,2.83033923615898,1-5 KM,10,0,1,929.72950834015,0,48345.9344336878
vbsc4to44vlrcp64gzvbsc4lwema3ebv,Medellín,5,42,1,1,1,1,1,0,0,0,Carro propio uso individual,,45,Taxi,,,,Gasolina,,1800,85000,2013,200000,30000,600000,2000000,16000000,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,,1,,Transporte empresarial,,No requiero desplazarme,,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,NO,"me da miedo la bicicleta, temor a un accidente, caida",A,Femenino,6.2437045,-75.5875186,2.57370848725719,1-5 KM,10,0,0,6643.11199572034,0,345441.823777458
vctagxzw1vnk09e08lrzj2ovctagxz3r,Medellín,2,25,1,1,1,1,1,0,0,1,Motocicleta 4T,,40,Bus o colectivo,,,,Gasolina,,150,11214,2019,30000,40000,300000,1300000,,0,1,1,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,0,,Taxi,,No requiero desplazarme,,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,,,D,Femenino,6.3045064,-75.5514798,6.74080216814557,5-7 KM,10,0,1,3055.68646930527,0,158895.696403874
vd24tb12zy1xwiyy5h9vd24s3z0eofsu,La Estrella,4,40,1,1,1,1,1,0,0,1,Carro propio uso individual,,60,Bus o colectivo,,,,Gasolina,,2000,55000,2015,300000,35000,700000,3500000,5000000,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,Ahorro de tiempo y calidad de vida,1,,Taxi,,A pie o caminata,,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,cuidar el ambiente,"vivo muy lejos, estoy buscando carro electrico",C,Femenino,6.1178947,-75.6320708,11.0510394043032,7-15 KM,10,0,1,28524.3230907404,0,1483264.8007185
vdimwj14whrjs9z84vdilr4flfh036g0,Rionegro,2,41,1,1,1,1,1,0,0,0,Bus o colectivo,,75,Tren,,,40,Gasolina,,1600,145000,2010,,,,,,25000,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,"Por mi familia, necesito estar mas cerca",0,0,Tren,,No requiero desplazarme,,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,Costo y el medio ambiente,no,C,Femenino,6.1490188,-75.3789523,23.9752071885934,15-30 KM,10,0,0,7875.54272895368,0,409528.221905592
vfb6t95rvyzpawp0vfb6t77mxihw9q1c,Medellín,5,27,1,1,1,1,1,1,0,1,Bus o colectivo,,20,Taxi,,,15,,,,,,,,,,,5000,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,0,0,Taxi,,No requiero desplazarme,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,La rapidez,Ninguna,D,Femenino,6.2375719,-75.6046692,4.27464491431517,1-5 KM,12,0,1,1684.9980936879,0,87619.9008717709
vgfwwjcfunl0k9uvgfwqi1rwybddpfkz,Medellín,5,37,1,1,1,1,1,0,0,1,Bicicleta mecanica,,15,No utilizo otros medios de transporte,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,eficiencia,0,0,Taxi,,No requiero desplazarme,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,la bicicleta es la forma más rapido de moverse en la cuidad y no genera impacto ambiental,no,D,Masculino,6.2419664,-75.5841234,1.94962682583486,1-5 KM,9,0,1,0,0,0
vgovo68hczluk0qifvgovo69xt92wmdy,Envigado,5,42,1,1,1,1,1,0,0,0,Carro compartido conductor,2,30,Taxi,,,,Gasolina,,1997,70000,2014,,,,,,10000,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,"Se ahorra tiempo y dinero en los desplazamientos, adicionalmente me puedo concentrar más en el trabajo, sin embargo, tengo que disciplinarme mentalmente en terminar la jornada laboral sin que intervenga en mis actividades personales",1,,Taxi,,No requiero desplazarme,,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,"la bicicleta es un medio que me gustaria usar, pero la ruta desde mi casa a la oficina no tiene cicloruta.  en cuanto al desplazamiento en transporte publico eventualmente lo hago, pero el desplazamiento por este medio con portatil me parece inseguro",transporte publico y bici: inseguros,C,Femenino,6.1819671,-75.5855819,2.81669821507933,1-5 KM,10,0,0,3635.15172630499,0,189027.88976786
viqcqtypx48473wazzjviqcb4ywccg3p,Sabaneta,3,34,1,1,1,1,1,0,0,1,Tren,,30,Transporte integrado,,,15,Gasolina,,1600,76000,2012,,,,,,8000,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,Compartir en familia,0,0,Carro propio uso individual,,A pie o caminata,,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Medio Ambiente,Alto flujo Vehicular,C,Masculino,6.1549247,-75.6089786,6.26332221271858,5-7 KM,10,0,1,1766.25686398664,0,91845.3569273053
vis11fblv3nmtwzwscvis11sn4tkqu1e,Medellín,4,34,1,1,1,1,1,0,0,1,Bicicleta electrica,,40,No utilizo otros medios de transporte,,,,,,,,,,,,,,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,,1,,Bicicleta electrica,,A pie o caminata,,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,Agilidad y practicidad,Geografía,A,Masculino,6.2695292,-75.6058908,6.07852724673081,5-7 KM,10,0,1,1154.92017687885,0,60055.8491977004
vkj6baaoind9sh54jdh1vkj6baa9y5pt,Medellín,6,49,1,1,1,1,1,1,0,0,Carro propio uso individual,,30,Taxi,,,,Gasolina,,1248,50000,2012,100000,35000,1000000,2000000,7000000,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,ninguna,1,,A pie o caminata,,Taxi,,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,no se  montar  bicicleta,parqueadero - seguridad,D,Femenino,6.2037179,-75.5659841,4.62483769617328,1-5 KM,12,0,0,11332.6053855538,0,589295.480048797
vkyw74h1cnvxzykm4vkywkmxns1q9yzx,Medellín,3,36,0,0,0,0,0,0,0,0,Alimentador de sistema masivo,,45,Bus o colectivo,,,40,,,,,,,,,,,5000,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,Acompañamiento familiar- seguridad-,0,0,Motocicleta 4T,,No requiero desplazarme,,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,Bicicleta por salu y seguridad,na,D,Femenino,6.1991797,-75.577673,5.2632670298206,5-7 KM,10,0,0,0,0,0
vmmvy1lj1uwu47evm3mbclzohgole3dz,Girardota,2,29,1,1,1,1,1,1,0,0,Tren,,35,Bus o colectivo,,,45,,,,,,,,,,,6500,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,.,0,1,Bus o colectivo,,No requiero desplazarme,,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,.,"no se manejar moto, ni carro",D,Femenino,6.3700338,-75.4460718,19.1893960960111,15-30 KM,12,1,0,6493.69163889015,213.516518691667,348774.824194255
vp4d336dsqppyokuvp4di401gouy95bk,Medellín,3,45,1,1,1,1,1,1,1,0,Motocicleta 4T,,20,Bus o colectivo,,,,Gasolina,,135,100,2011,200000,35000,500000,640000,3000000,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,me movilizo en moto,1,,Motocicleta 4T,,,no aplica,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,el transporte publico mejor obcion,no,B,Masculino,6.2870615,-75.5744773,4.66440996712064,1-5 KM,14,0,0,2960.20617362843,0,153930.721028679
vppu2lcdfyt8qbhvkbf1dvppu2lcdjxu,Medellín,2,32,0,0,0,0,0,0,0,1,Carro compartido conductor,2,50,Motocicleta 4T,,,,Gasolina,,1000,15000,2020,,,,,,10000,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,Compartir tiempo en familia,0,2,Motocicleta 4T,,No requiero desplazarme,,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,Cuidado del medio ambiente,La via a Santa Elena es peligroso en bicicleta,C,Femenino,6.1782991,-75.6513215,7.75155134307604,7-15 KM,9,2,1,0,1473.2639792,76609.7269184
vpzhlxunnqdzr6oe5g97vpzhlctvop64,Medellín,3,38,1,1,1,1,1,1,0,0,Bus o colectivo,,60,No utilizo otros medios de transporte,,,,,,,,,,,,,,4600,0,0,1,1,0,0,1,0,0,0,0,,,,,,,,,,,,0,0,Bus o colectivo,,No requiero desplazarme,,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,Bicicleta por mejorar estado físico,"aglomeraciones en transporte publico, tacos",D,Femenino,6.2931806,-75.5737701,5.32469175986017,5-7 KM,12,0,0,2098.91011877824,0,109143.326176469
vrjy4tgb9nxg69n6px3vrjy4tigu50ej,Medellín,3,34,1,1,1,1,1,1,0,0,Bus o colectivo,,35,Taxi,,,15,,,,,,,,,,,6600,1,1,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,0,0,,no aplica,,no aplica,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,uso transporte publico,no,C,Femenino,6.2640691,-75.5420473,8.04530466067782,7-15 KM,12,0,0,3171.33312546788,0,164909.32252433
vrw6zqsszd8ra2dajvrwy5ef9bsmciuh,Medellín,6,43,1,1,1,1,1,0,0,1,Bicicleta electrica,,10,A pie o caminata,,,35,Gasolina,,1600,0,0,,,,,,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,,0,1,Bus o colectivo,,A pie o caminata,,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,Ambientales,Disponibilidad inmediata,A,Femenino,6.2075969,-75.5627403,2.27097593749825,1-5 KM,10,1,1,431.485428124668,213.516518691667,33540.1012344494
vtj7ofjyt0fiyvtjgo60u3wei4wnigom,Medellín,2,23,1,1,1,1,1,0,0,1,Bus o colectivo,,90,Carro compartido conductor,,2,40,,,,,,,,,,,20000,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,,0,,Taxi,,No requiero desplazarme,,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,,no,C,Femenino,6.2927231,-75.5872437,9.44032772146302,7-15 KM,10,0,1,3101.0244775311,0,161253.272831617
vu240o1u5wp00thhevxtvu240o1u3cao,Medellín,3,28,1,1,1,1,1,0,0,0,A pie o caminata,,10,No utilizo otros medios de transporte,,,,,,,,,,,,,,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,Seguridad ante el Covid,1,,Taxi,,A pie o caminata,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,Limpio y amigable con el medio ambiente,No,D,Masculino,6.2436809,-75.5584568,0.953130182285111,<1 KM,10,0,0,0,0,0
vuyjn4s6tu9j2a6ovuyjdu2jt0m2ac19,Medellín,3,57,1,1,1,1,1,0,0,0,Motocicleta 4T,,25,Bus o colectivo,,,,Gasolina,,199,28000,2014,50000,50000,125000,620000,,0,1,1,1,1,1,0,1,1,0,0,0,,,,,,,,,,,,0,2,,"CAMINAR, BUS O COLECTIVO O TAXI UBER O SIMILARES",No requiero desplazarme,,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,NO,No me gusta ta el masivo solo bus o colectivo,C,Masculino,6.2430783,-75.5555878,5.30494585023487,5-7 KM,10,2,0,2404.79557931001,0,125049.370124121
vz8msxtaipko9t0mze477vz8msx0b7j8,Envigado,3,35,0,0,0,0,0,0,0,1,Carro compartido conductor,1,20,Carro propio uso individual,,,,Gasolina,,1800,95000,2014,,,,,,10000,1,1,0,1,1,1,0,0,0,1,0,,,,,,,,,,,,0,14,Motocicleta 4T,,Bus o colectivo,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ninguno,Salud,A,Masculino,6.1601935,-75.5901704,7.29458020734462,7-15 KM,9,14,1,0,10312.8478544,536268.0884288
vzkrkskbuws07vzk7787m4c87z6bkjjn,Envigado,2,24,1,1,1,1,1,0,0,0,Bus o colectivo,,20,Bus o colectivo,,,15,,No tengo,,0,,,,,,,9000,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,,0,2,Taxi,,No requiero desplazarme,,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,,Economicas,D,Femenino,6.1634701,-75.5888024,9.3937290311273,7-15 KM,10,2,0,3085.7174157833,3355.4870869,334942.634139531
vzylegytxw95tad8y37vzy247ub3b6f8,Medellín,4,33,1,1,1,1,1,1,0,0,Bus o colectivo,,30,Transporte empresarial,,,40,,,,,,,,,,,4600,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,,0,,Transporte empresarial,,No requiero desplazarme,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,"Bicicleta, promueve mejorar salud cardiovascular","Seguridad pública y horarios de entrada y salida, por el lugar de la sede",D,Femenino,6.2342929,-75.5850421,2.36399770904905,1-5 KM,12,0,0,931.850881903807,0,48456.245858998
w06e74c66nmpywww06ebaroezazz1w0l,La Ceja,3,40,1,1,1,1,1,0,0,0,Bus o colectivo,,90,Alimentador de sistema masivo,,,20,,,,,,,,,,,27400,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,Calidad de vida y eficiencia,1,,Alimentador de sistema masivo,,No requiero desplazarme,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Si viviera en Medellin para llegar a mi trabajo, utilizaría la bicicleta por tiempo y cuidado del medio ambiente",La distancia,D,Femenino,6.0195433,-75.4391854,28.710511444164,15-30 KM,10,0,0,9431.02838986948,0,490413.476273213
w0s9k7k4molw3b5fmzvw0s9tszsriv11,Medellín,5,31,1,1,1,1,1,0,0,1,Uber o similares,,30,Carro compartido conductor,,2,20,,,,,,,,,,,15000,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,comodidad,1,,Taxi,,A pie o caminata,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,Seguridad - cuidado ambiental,"Seguridad (Uber, taxi, bus) - economía (taxi) - lejanía (a pie).",C,Femenino,6.2405489,-75.5997035,3.90779368160831,1-5 KM,10,0,1,10086.5778745432,0,524502.049476244
w17y8fa03y9ummnxw17q1dygm3ogsyxy,Medellín,5,42,1,1,1,1,1,1,0,0,Bicicleta mecanica,,15,No utilizo otros medios de transporte,,,,,,,,,,,,,,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,no,0,0,,no,Bicicleta mecanica,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,A,Masculino,6.2328583,-75.5925263,2.19079062064373,1-5 KM,10,0,0,0,0,0
w1iqq0gaqanvswhs5kw1iqqly2bdoczk,Medellín,2,30,1,1,1,1,1,0,0,1,Motocicleta 4T,,45,Bus o colectivo,,,,Gasolina,,200,16000,2019,80000,60000,1200000,650000,3000000,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,,1,,Transporte empresarial,,Motocicleta 4T,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,"Ejercicio y economía, en caso de la bicicleta",No tengo bicicleta,A,Masculino,6.2912545,-75.5913213,7.62955587533919,7-15 KM,10,0,1,3458.5691841326,0,179845.597574895
w1rto3803nmsmpit78w1r3bv5h3xc24g,Medellín,2,28,1,1,1,1,1,0,0,0,Transporte integrado,,30,Tren,,,30,,,,,,,,,,,6000,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,Me gustaría trabajar desde casa por la pandemia en estos momentos.de resto no tengo ningún problema por dirigirme hacia el lugar de trabajo.,0,2,Tren,,Tren,,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,Uso transporte público porque no tengo otro medio de transporte,Me gustaría la bicicleta,A,Femenino,6.2314895,-75.5938452,2.26590241896723,1-5 KM,10,2,0,744.319378758323,366.6,57767.8076954328
w1ynscbr710gkp6p1ckbxgw1ynsfd96k,Bello,3,40,1,1,1,1,1,1,0,1,Motocicleta 4T,,30,Motocicleta 4T,,,,Gasolina,,125,125,2013,50000,40000,600000,600000,1000000,0,1,1,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,0,5,Taxi,,No requiero desplazarme,,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,Ahorro dinero,Poca actividad física,B,Femenino,6.3149889,-75.566628,7.64367627850157,7-15 KM,12,5,1,4157.96415868869,8388.71771725,652427.457548812
w36tpy10pk9zbwjgyapzbvw36tpy1m91,La Estrella,3,25,1,1,1,1,1,0,0,1,Bus o colectivo,,60,Transporte integrado,,,60,,,,,,,,,,,5000,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,,0,1,Taxi,,Taxi,,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,Ayuda al medio ambiente y sirve como ejercicio,Algunos de estos medios son un poco costosos,A,Masculino,6.1567994,-75.6445222,10.7469847332504,7-15 KM,10,1,1,3530.24425642479,1677.74354345,270815.365593489
w3zo3fn2wmsz3mh0fqw3zo3fnkbmoj0v,Envigado,5,31,1,1,1,1,1,0,0,1,Tren,,20,Bus o colectivo,,,30,,,,,,,,,,,10000,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,Facilidad para distribuir el tiempo,1,,Taxi,,No requiero desplazarme,,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,"Economía, ayuda al medio ambiente, facilidad y buen estado","Uso de tacones y vestidos, estar bien presentado, temor por carros, días lluviosos",A,Femenino,6.1679216,-75.5723424,6.24067892137271,5-7 KM,10,0,1,1759.8714558271,0,91513.3157030094
w4h2ols76o1l8vdlyk1w4h2olmq4kx8j,Medellín,3,52,0,0,0,0,0,0,0,1,Bus o colectivo,,60,Bus o colectivo,,,75,Diesel,,1600,,,,,,,,6000,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,,0,2,Taxi,,No requiero desplazarme,,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,,La distancia entre casa y trabajo.,C,Femenino,6.230943,-75.5516686,4.75408036884415,1-5 KM,9,2,1,0,3355.4870869,174485.3285188
w4lv6sfn1cm9x4fv0gw4lvz6pp5lsmzq,Caldas,2,24,1,1,1,1,1,1,0,0,Bus o colectivo,,75,Tren,,,40,,,,,,,,,,,7000,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,"Seguridad de mi familia, mayor disponibilidad de tiempo",1,,Taxi,,Bus o colectivo,,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,Agilizar mi tiempo de llegada,La bioseguridad y los trancones,A,Femenino,6.0964568,-75.6375102,15.7565997537073,7-15 KM,12,0,0,6211.00490922379,0,322972.255279637
w6bgenwy8qed0vw6bgzvgsr17islt2ch,Envigado,3,53,0,0,0,0,0,0,0,0,Transporte integrado,,40,Transporte integrado,,,60,,,,,,,,,,,12000,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,Poder apoyar al medio ambiente,1,,Carro propio uso individual,,No requiero desplazarme,,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,EVITAR TRANCONES Y APOYAR POLITICAS MEDIOAMBIENTALES,No me gustan las motos,A,Masculino,6.1738354,-75.5826862,5.65144195992989,5-7 KM,10,0,0,0,0,0
w6y59s0tt4elqj32btvwlw6y59s0e31x,Medellín,4,55,0,1,1,1,1,1,1,1,Bus o colectivo,,60,Tren,,,60,Gasolina,,2000,103000,2003,,,,,,6000,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,,0,,Tren,,Bus o colectivo,,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ambiental,Ninguno,D,Masculino,6.2316432,-75.5961298,3.58377251572784,1-5 KM,12,0,1,1412.66701170662,0,73458.6846087442
w7uwf3xndftaqwad3p7w7uwfqkmxu551,Medellín,5,35,1,1,1,1,1,0,0,1,Bus o colectivo,,45,Carro propio uso individual,,,30,Gasolina,,1600,41800,2016,,,,,,15000,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,"Tengo niña de 3 años, me queda más fácil asistirla",0,2,Taxi,,Carro propio uso individual,,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,no,De mi trabajo debo recoger a mi hija en el jardin y me queda mas facil el carro particular,A,Femenino,6.2113938,-75.5977097,2.92238093610786,1-5 KM,10,2,1,959.964005797914,3355.4870869,224403.456820292
w8f20r2rtbs3cl4tb8zmw8f20j2vbxp8,Medellín,6,38,1,1,1,1,1,0,0,0,Carro propio uso individual,,30,No utilizo otros medios de transporte,,,,Gasolina,,2000,9000,2018,400000,120000,2000000,3500000,10000000,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,Pasar mayor tiempo con la familia,1,,Carro propio uso individual,,Carro propio uso individual,,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,Temas ambientales,Ninguna,D,Masculino,6.2181215,-75.5719809,3.08328126458158,1-5 KM,10,0,0,7958.39266814169,0,413836.418743368
wawg4iw36yf9yo90rv2wawg4ik6kvpql,La Ceja,4,26,1,0,0,1,1,1,1,0,Carro propio uso individual,,75,Bus o colectivo,,,,Gasolina,,1400,90000,2010,230000,100000,500000,1000000,4000000,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,,0,2,Carro propio uso individual,,A pie o caminata,,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,,Tiempo de desplazamiento hasta el transporte público,B,Femenino,6.0298998,-75.4305712,28.161339650682,15-30 KM,10,2,0,57504.963841541,2654.5773007,3128296.13939653
wb62uk5h1ooyl5pg44wb62ukw9ro99np,Bello,3,24,0,1,1,0,1,1,1,0,Tren,,50,Bus o colectivo,,,70,,,,,,,,,,,10000,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,,1,,Tren,,Tren,,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,evitar la congestion en los sistemas de transportes masivos,congestion y aglomeracion,A,Femenino,6.3147133,-75.5524088,10.2969532753562,7-15 KM,10,0,0,2903.74082365044,0,150994.522829823
wc1o5pv7n9w6bm158wc1o5z2hbc0ibuh,Medellín,4,39,1,1,1,1,1,1,0,0,Taxi,,30,Tren,,,20,,,,,,,,,,,6000,1,0,0,1,1,0,0,1,0,0,0,,,,,,,,,,,,0,0,A pie o caminata,,No requiero desplazarme,,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,ECONOMIA,RIESGO DE CONTAGIO,D,Femenino,6.2703563,-75.6090793,5.41813718312859,5-7 KM,12,0,0,16781.9901720376,0,872663.488945955
wd6mblyzjkfbnxv1wd6mb0k8r5i6b6ld,Medellín,4,36,1,1,1,1,1,0,0,0,A pie o caminata,,15,Taxi,,,5,,No tengo,,0,0,,,,,,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,,No aplica,,No me desplazo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,No los requiero ahora para mi desplazamiento,No los requiero por la cercania de mi residencia al lugar de trabajo,D,Femenino,6.2476376,-75.5658153,0.260709340362753,<1 KM,10,0,0,0,0,0
we3vhmdat46wlc6l4cbwe3vhma02exiu,Medellín,4,35,1,1,1,1,1,1,1,0,Carro propio uso individual,,60,No utilizo otros medios de transporte,,,,Gasolina,,1248,955,2020,190000,0,500000,2600000,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,en este momento por proteger a mi mamá ya que es mayor de 70 años y esta en el grupo de mayor riesgo y vivimos las dos solas,0,0,Carro compartido pasajero,,No requiero desplazarme,,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,no,no,D,Femenino,6.2321885,-75.5995585,3.90680414558434,1-5 KM,14,0,0,11168.6761880064,0,580771.161776335
wfqaxomkxat7al4olrvwfqaxoxso7gz7,Medellín,3,33,0,0,0,0,0,0,0,0,Motocicleta 4T,,30,Motocicleta 4T,,,,Gasolina,,155,,,80000,40,1000000,1000000,,0,1,1,0,1,1,0,1,1,0,0,0,,,,,,,,,,,,0,,Motocicleta 4T,,A pie o caminata,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,No,No,B,Masculino,6.2795197,-75.5775664,3.95762349022761,1-5 KM,10,0,0,0,0,0
